index,post_id,topic,topic_label,aspect,aspect_label,polarity,polarity_label,place,actors,facilities,cue,language,language_name,text
847,ai_datacenters_polarity_against_042,ai_datacenters,Increasing number of AI datacenters,economic,Economic,against,Against,Morocco's Atlantic coast,AI labs,modular container datacenters,crowd out manufacturing that employs denser workforces,en,English,Against more AI datacenters in my book. Slowing modular container datacenters near Morocco's Atlantic coast is justified when AI labs crowd out manufacturing that employs denser workforces. Enough is enough.
848,ai_datacenters_polarity_against_138,ai_datacenters,Increasing number of AI datacenters,infrastructure,Infrastructure,against,Against,northern Italy's industrial belt,utility companies,behind-the-meter solar campuses,queue-jump households waiting for grid interconnects,en,English,Hit the brakes on new campuses. The northern Italy's industrial belt story is clear enough: utility companies' behind-the-meter solar campuses tend to queue-jump households waiting for grid interconnects. I don't want more AI datacenters. Protect the commons first.
849,ai_datacenters_polarity_against_185,ai_datacenters,Increasing number of AI datacenters,infrastructure,Infrastructure,against,Against,Ireland's midlands,utility companies,GPU-dense halls,queue-jump households waiting for grid interconnects,en,English,Hard no on endless AI datacenter expansion. The Ireland's midlands story is clear enough: utility companies' GPU-dense halls tend to queue-jump households waiting for grid interconnects. I don't want more AI datacenters. No more blank checks.
850,ai_datacenters_polarity_neutral_082,ai_datacenters,Increasing number of AI datacenters,geopolitical,Geopolitical,neutral,Neutral,Georgia's coastal plain,state investment boards,multi-gigawatt campuses,alliance benefits versus local resource strain,en,English,"Holding judgment on AI datacenter expansion. Flagging multi-gigawatt campuses in Georgia's coastal plain without a verdict. The live issue is alliance benefits versus local resource strain. Tradeoffs first, slogans later."
851,ai_datacenters_polarity_pro_013,ai_datacenters,Increasing number of AI datacenters,local_community,Local community,pro,Pro,Singapore's industrial parks,regional economic-development agencies,waste-heat district heating sites,negotiate real community-benefit agreements,en,English,"Pro take on Singapore's industrial parks: back the waste-heat district heating sites. When regional economic-development agencies scale responsibly, they negotiate real community-benefit agreements. I'm for more AI datacenters. Let's build."
852,ai_datacenters_polarity_pro_145,ai_datacenters,Increasing number of AI datacenters,infrastructure,Infrastructure,pro,Pro,Ohio's Rust Belt towns,state investment boards,subsea-cable landing campuses,underwrite fiber laterals to rural towns,en,English,"I'm for more AI datacenters. In Ohio's Rust Belt towns, more subsea-cable landing campuses from state investment boards can underwrite fiber laterals to rural towns. That is why I support the expansion. Approve the next round."
853,ai_datacenters_polarity_against_166,ai_datacenters,Increasing number of AI datacenters,local_community,Local community,against,Against,Morocco's Atlantic coast,defense contractors,behind-the-meter solar campuses,turn schools into bargaining chips for abatements,en,English,"Against more AI datacenters in my book. In Morocco's Atlantic coast, more behind-the-meter solar campuses from defense contractors mostly turn schools into bargaining chips for abatements. That is a reason to resist the boom. Protect the commons first."
854,ai_datacenters_polarity_against_040,ai_datacenters,Increasing number of AI datacenters,environmental,Environmental,against,Against,Finland's cold-climate parks,telecom carriers,black-start resilient bunkers,convert habitat into sealed concrete campuses,en,English,Stop rubber-stamping these campuses. The Finland's cold-climate parks story is clear enough: telecom carriers' black-start resilient bunkers tend to convert habitat into sealed concrete campuses. I don't want more AI datacenters. Enough is enough.
855,ai_datacenters_polarity_pro_191,ai_datacenters,Increasing number of AI datacenters,geopolitical,Geopolitical,pro,Pro,northern Virginia,REIT-backed campus developers,modular container datacenters,secure chip-to-cloud pipelines domestically,en,English,"I'm for more AI datacenters. Don't slow-walk modular container datacenters around northern Virginia. Done right by REIT-backed campus developers, the buildout will secure chip-to-cloud pipelines domestically. I'm here for the buildout."
856,ai_datacenters_polarity_pro_170,ai_datacenters,Increasing number of AI datacenters,economic,Economic,pro,Pro,central Texas,REIT-backed campus developers,modular container datacenters,broaden the local tax base without raising rates,en,English,"Build the campuses. Don't slow-walk modular container datacenters around central Texas. Done right by REIT-backed campus developers, the buildout will broaden the local tax base without raising rates. Expansion is the right call."
857,ai_datacenters_polarity_pro_071,ai_datacenters,Increasing number of AI datacenters,infrastructure,Infrastructure,pro,Pro,Ireland's midlands,national labs,AI training campuses,co-fund roads and water mains with developers,en,English,Build the campuses. The case in Ireland's midlands is straightforward: national labs' AI training campuses help co-fund roads and water mains with developers. AI datacenter growth is good policy here. Let's build.
858,ai_datacenters_polarity_neutral_097,ai_datacenters,Increasing number of AI datacenters,economic,Economic,neutral,Neutral,Georgia's coastal plain,national labs,research supercomputer halls,boom-town risk if a single tenant leaves,en,English,Watching the AI datacenter fight without a banner. Re: research supercomputer halls around Georgia's coastal plain — boosters and critics both cite boom-town risk if a single tenant leaves. No banner from me yet. Show me cleaner evidence either way.
859,ai_datacenters_polarity_against_022,ai_datacenters,Increasing number of AI datacenters,economic,Economic,against,Against,Finland's cold-climate parks,private equity funds,nuclear-adjacent compute parks,inflate industrial power rates for everyone else,en,English,Against take on Finland's cold-climate parks: block the next nuclear-adjacent compute parks. Private equity funds keep selling growth while they inflate industrial power rates for everyone else. Reject the next campus.
860,ai_datacenters_polarity_pro_174,ai_datacenters,Increasing number of AI datacenters,infrastructure,Infrastructure,pro,Pro,South Korea's semiconductor belt,energy traders,research supercomputer halls,pay for resilient black-start capacity,en,English,"Say it plainly: we need the capacity. Don't slow-walk research supercomputer halls around South Korea's semiconductor belt. Done right by energy traders, the buildout will pay for resilient black-start capacity. I'm here for the buildout."
861,ai_datacenters_polarity_pro_244,ai_datacenters,Increasing number of AI datacenters,local_community,Local community,pro,Pro,Quebec's hydropower belt,cloud providers,multi-gigawatt campuses,negotiate real community-benefit agreements,en,English,"Build the campuses. Don't slow-walk multi-gigawatt campuses around Quebec's hydropower belt. Done right by cloud providers, the buildout will negotiate real community-benefit agreements. Let's build."
