user_id,profile_id,profile_label,n_posts,w0,w1,w2,gt_w0,gt_w1,gt_w2,assignment_type,topic_distribution,empirical_topic_distribution
user_0848,coding_heavy,Mostly AI coding innovations,100,0.6412726152254533,0.1689577538676372,0.18976963090690957,0.81,0.09,0.1,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.81, ""ai_copyright_theft"": 0.09, ""ai_mass_surveillance"": 0.1}"
user_0849,copyright_heavy,Mostly AI copyright / theft concerns,100,0.2606830718644483,0.5341056633948031,0.2052112647407487,0.09,0.84,0.07,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.09, ""ai_copyright_theft"": 0.84, ""ai_mass_surveillance"": 0.07}"
user_0850,surveillance_heavy,Mostly AI mass surveillance,100,0.26690002282823994,0.16365356282057283,0.5694464143511873,0.1,0.07,0.83,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.07, ""ai_mass_surveillance"": 0.83}"
user_0851,balanced,Even across all topics,100,0.3878771791143982,0.28251222235858187,0.32961059852702,0.33,0.32,0.35,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.33, ""ai_copyright_theft"": 0.32, ""ai_mass_surveillance"": 0.35}"
user_0852,coding_copyright,Split: coding + copyright,100,0.41402255503577123,0.36879323397315317,0.21718421099107565,0.38,0.5,0.12,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.38, ""ai_copyright_theft"": 0.5, ""ai_mass_surveillance"": 0.12}"
user_0853,coding_surveillance,Split: coding + surveillance,100,0.461922577889267,0.1950761278550061,0.3430012942557269,0.47,0.14,0.39,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.47, ""ai_copyright_theft"": 0.14, ""ai_mass_surveillance"": 0.39}"
user_0854,copyright_surveillance,Split: copyright + surveillance,100,0.2611488197505731,0.3513151483812607,0.38753603186816615,0.09,0.46,0.45,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.09, ""ai_copyright_theft"": 0.46, ""ai_mass_surveillance"": 0.45}"
user_0855,coding_heavy,Mostly AI coding innovations,100,0.6202165901225175,0.15477009908004266,0.22501331079743986,0.77,0.06,0.17,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.77, ""ai_copyright_theft"": 0.06, ""ai_mass_surveillance"": 0.17}"
user_0856,copyright_heavy,Mostly AI copyright / theft concerns,100,0.27127849529417103,0.5147429688787455,0.21397853582708357,0.11,0.8,0.09,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.11, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.09}"
user_0857,surveillance_heavy,Mostly AI mass surveillance,100,0.293229246599399,0.1777804237719039,0.528990329628697,0.15,0.1,0.75,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.15, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.75}"
user_0858,balanced,Even across all topics,100,0.37213112224964257,0.25383294360207603,0.37403593414828146,0.3,0.26,0.44,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.3, ""ai_copyright_theft"": 0.26, ""ai_mass_surveillance"": 0.44}"
user_0859,coding_copyright,Split: coding + copyright,100,0.4087370998442289,0.3736643045202992,0.21759859563547193,0.37,0.51,0.12,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.37, ""ai_copyright_theft"": 0.51, ""ai_mass_surveillance"": 0.12}"
user_0860,coding_surveillance,Split: coding + surveillance,100,0.47785248260380836,0.15160125594827178,0.37054626144791986,0.5,0.05,0.45,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.5, ""ai_copyright_theft"": 0.05, ""ai_mass_surveillance"": 0.45}"
user_0861,copyright_surveillance,Split: copyright + surveillance,100,0.28215581876023255,0.38474391001238606,0.33310027122738134,0.13,0.53,0.34,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.13, ""ai_copyright_theft"": 0.53, ""ai_mass_surveillance"": 0.34}"
user_0862,coding_heavy,Mostly AI coding innovations,100,0.6518312690852188,0.16402588948422764,0.18414284143055348,0.83,0.08,0.09,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.83, ""ai_copyright_theft"": 0.08, ""ai_mass_surveillance"": 0.09}"
user_0863,copyright_heavy,Mostly AI copyright / theft concerns,100,0.26599304010262875,0.5196140394258916,0.2143929204714798,0.1,0.81,0.09,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.81, ""ai_mass_surveillance"": 0.09}"
user_0864,surveillance_heavy,Mostly AI mass surveillance,100,0.26681422716500647,0.19732549979675154,0.5358602730382419,0.1,0.14,0.76,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.14, ""ai_mass_surveillance"": 0.76}"
user_0865,balanced,Even across all topics,100,0.4300872815068224,0.2724053182467094,0.2975074002464684,0.41,0.3,0.29,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.41, ""ai_copyright_theft"": 0.3, ""ai_mass_surveillance"": 0.29}"
user_0866,coding_copyright,Split: coding + copyright,100,0.44042531794684486,0.354058434659188,0.20551624739396718,0.43,0.47,0.1,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.43, ""ai_copyright_theft"": 0.47, ""ai_mass_surveillance"": 0.1}"
user_0867,coding_surveillance,Split: coding + surveillance,100,0.4883743668936169,0.16110022169751034,0.35052541140887283,0.52,0.07,0.41,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.52, ""ai_copyright_theft"": 0.07, ""ai_mass_surveillance"": 0.41}"
user_0868,copyright_surveillance,Split: copyright + surveillance,100,0.27173198665697684,0.336762730576086,0.39150528276693713,0.11,0.43,0.46,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.11, ""ai_copyright_theft"": 0.43, ""ai_mass_surveillance"": 0.46}"
user_0869,coding_heavy,Mostly AI coding innovations,100,0.6518067560385808,0.17364644290599304,0.1745468010554262,0.83,0.1,0.07,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.83, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.07}"
user_0870,copyright_heavy,Mostly AI copyright / theft concerns,100,0.2765639504857134,0.5098718983315994,0.21356415118268715,0.12,0.79,0.09,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.12, ""ai_copyright_theft"": 0.79, ""ai_mass_surveillance"": 0.09}"
user_0871,surveillance_heavy,Mostly AI mass surveillance,100,0.2458072281553469,0.1638967381656264,0.5902960336790267,0.06,0.07,0.87,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.06, ""ai_copyright_theft"": 0.07, ""ai_mass_surveillance"": 0.87}"
user_0872,balanced,Even across all topics,100,0.3561154218718679,0.330979752484989,0.3129048256431432,0.27,0.42,0.31,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.27, ""ai_copyright_theft"": 0.42, ""ai_mass_surveillance"": 0.31}"
user_0873,coding_copyright,Split: coding + copyright,100,0.4774235042876412,0.3199609408291655,0.2026155548831933,0.5,0.4,0.1,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.5, ""ai_copyright_theft"": 0.4, ""ai_mass_surveillance"": 0.1}"
user_0874,coding_surveillance,Split: coding + surveillance,100,0.4883621103702977,0.165910498408393,0.34572739122130913,0.52,0.08,0.4,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.52, ""ai_copyright_theft"": 0.08, ""ai_mass_surveillance"": 0.4}"
user_0875,copyright_surveillance,Split: copyright + surveillance,100,0.26644653146543446,0.34163380112323194,0.3919196674113336,0.1,0.44,0.46,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.44, ""ai_mass_surveillance"": 0.46}"
user_0876,coding_heavy,Mostly AI coding innovations,100,0.6254407626974644,0.17395041208731,0.20060882521522555,0.78,0.1,0.12,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.78, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.12}"
user_0877,copyright_heavy,Mostly AI copyright / theft concerns,100,0.28718388696207436,0.48088865039377643,0.23192746264414926,0.14,0.73,0.13,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.14, ""ai_copyright_theft"": 0.73, ""ai_mass_surveillance"": 0.13}"
user_0878,surveillance_heavy,Mostly AI mass surveillance,100,0.26686325325828275,0.17808439295322093,0.5550523537884964,0.1,0.1,0.8,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}"
user_0879,balanced,Even across all topics,100,0.4300995380301414,0.2675950415358266,0.30230542043403197,0.41,0.29,0.3,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.41, ""ai_copyright_theft"": 0.29, ""ai_mass_surveillance"": 0.3}"
user_0880,coding_copyright,Split: coding + copyright,100,0.440449830993483,0.3444378812374225,0.2151122877690944,0.43,0.45,0.12,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.43, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.12}"
user_0881,coding_surveillance,Split: coding + surveillance,100,0.4567474314075961,0.15665470800420805,0.3865978605881958,0.46,0.06,0.48,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.46, ""ai_copyright_theft"": 0.06, ""ai_mass_surveillance"": 0.48}"
user_0882,copyright_surveillance,Split: copyright + surveillance,100,0.2665078140820298,0.31758241756881855,0.4159097683491516,0.1,0.39,0.51,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.39, ""ai_mass_surveillance"": 0.51}"
user_0883,coding_heavy,Mostly AI coding innovations,100,0.6148453392677417,0.19331310660336753,0.1918415541288908,0.76,0.14,0.1,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.76, ""ai_copyright_theft"": 0.14, ""ai_mass_surveillance"": 0.1}"
user_0884,copyright_heavy,Mostly AI copyright / theft concerns,100,0.24483896281314035,0.5439085983253586,0.21125243886150097,0.06,0.86,0.08,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.06, ""ai_copyright_theft"": 0.86, ""ai_mass_surveillance"": 0.08}"
user_0885,surveillance_heavy,Mostly AI mass surveillance,100,0.24049725991716642,0.17838836213453782,0.5811143779482957,0.05,0.1,0.85,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.05, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.85}"
user_0886,balanced,Even across all topics,100,0.4141941463622382,0.3014493600207956,0.28435649361696635,0.38,0.36,0.26,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.38, ""ai_copyright_theft"": 0.36, ""ai_mass_surveillance"": 0.26}"
user_0887,coding_copyright,Split: coding + copyright,100,0.47739899124100305,0.3295814942509308,0.19301951450806615,0.5,0.42,0.08,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.5, ""ai_copyright_theft"": 0.42, ""ai_mass_surveillance"": 0.08}"
user_0888,coding_surveillance,Split: coding + surveillance,100,0.4778157130338511,0.1660320860809199,0.3561522008852291,0.5,0.08,0.42,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.5, ""ai_copyright_theft"": 0.08, ""ai_mass_surveillance"": 0.42}"
user_0889,copyright_surveillance,Split: copyright + surveillance,100,0.29268995957335997,0.38943259905074196,0.317877441375898,0.15,0.54,0.31,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.15, ""ai_copyright_theft"": 0.54, ""ai_mass_surveillance"": 0.31}"
user_0890,coding_heavy,Mostly AI coding innovations,100,0.6570431851368469,0.18801647920237768,0.15494033566077542,0.84,0.13,0.03,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.84, ""ai_copyright_theft"": 0.13, ""ai_mass_surveillance"": 0.03}"
user_0891,copyright_heavy,Mostly AI copyright / theft concerns,100,0.2765884635323515,0.500251344909834,0.2231601915578144,0.12,0.77,0.11,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.12, ""ai_copyright_theft"": 0.77, ""ai_mass_surveillance"": 0.11}"
user_0892,surveillance_heavy,Mostly AI mass surveillance,100,0.2668755097816018,0.17327411624233824,0.55985037397606,0.1,0.09,0.81,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.09, ""ai_mass_surveillance"": 0.81}"
user_0893,balanced,Even across all topics,100,0.41949185807709954,0.2917680127627668,0.2887401291601337,0.39,0.34,0.27,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.39, ""ai_copyright_theft"": 0.34, ""ai_mass_surveillance"": 0.27}"
user_0894,coding_copyright,Split: coding + copyright,100,0.4034761576993247,0.36891482164567985,0.2276090206549955,0.36,0.5,0.14,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.36, ""ai_copyright_theft"": 0.5, ""ai_mass_surveillance"": 0.14}"
user_0895,coding_surveillance,Split: coding + surveillance,100,0.4250347002583421,0.18588113128708453,0.3890841684545734,0.4,0.12,0.48,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.4, ""ai_copyright_theft"": 0.12, ""ai_mass_surveillance"": 0.48}"
user_0896,copyright_surveillance,Split: copyright + surveillance,100,0.24008053812431826,0.34193777030454897,0.41798169157113274,0.05,0.44,0.51,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.05, ""ai_copyright_theft"": 0.44, ""ai_mass_surveillance"": 0.51}"
user_0897,coding_heavy,Mostly AI coding innovations,100,0.6782340319962925,0.1492910901702626,0.17247487783344495,0.88,0.05,0.07,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.88, ""ai_copyright_theft"": 0.05, ""ai_mass_surveillance"": 0.07}"
user_0898,copyright_heavy,Mostly AI copyright / theft concerns,100,0.239553507621598,0.5487796688725047,0.21166682350589727,0.05,0.87,0.08,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.05, ""ai_copyright_theft"": 0.87, ""ai_mass_surveillance"": 0.08}"
user_0899,surveillance_heavy,Mostly AI mass surveillance,100,0.24577045858538976,0.17832756829827448,0.5759019731163358,0.06,0.1,0.84,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.06, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.84}"
user_0900,balanced,Even across all topics,100,0.3614866727266437,0.2924367449616642,0.3460765823116921,0.28,0.34,0.38,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.28, ""ai_copyright_theft"": 0.34, ""ai_mass_surveillance"": 0.38}"
user_0901,coding_copyright,Split: coding + copyright,100,0.4509962283299295,0.34431629356489585,0.2046874781051747,0.45,0.45,0.1,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}"
user_0902,coding_surveillance,Split: coding + surveillance,100,0.4513639240295013,0.20000799223841562,0.34862808373208315,0.45,0.15,0.4,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.15, ""ai_mass_surveillance"": 0.4}"
user_0903,copyright_surveillance,Split: copyright + surveillance,100,0.2716829605637005,0.35600383741961666,0.3723132020166828,0.11,0.47,0.42,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.11, ""ai_copyright_theft"": 0.47, ""ai_mass_surveillance"": 0.42}"
user_0904,coding_heavy,Mostly AI coding innovations,100,0.6571534938467185,0.14472398880443346,0.19812251734884806,0.84,0.04,0.12,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.84, ""ai_copyright_theft"": 0.04, ""ai_mass_surveillance"": 0.12}"
user_0905,copyright_heavy,Mostly AI copyright / theft concerns,100,0.28711034782215994,0.5097503106590726,0.2031393415187674,0.14,0.79,0.07,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.14, ""ai_copyright_theft"": 0.79, ""ai_mass_surveillance"": 0.07}"
user_0906,surveillance_heavy,Mostly AI mass surveillance,100,0.24572143249211348,0.19756867514180518,0.5567098923660814,0.06,0.14,0.8,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.06, ""ai_copyright_theft"": 0.14, ""ai_mass_surveillance"": 0.8}"
